organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
985831807,MALERMESTER PEDER E VIK AS,Aksjeselskap,2003-07-02,33,"Fabrikkveien 2, 4033 STAVANGER",2003-06-17,2020-09-13,NaN,NaN,[],2022,STAVANGER,nan
991789588,MALMIN TRANSPORT AS,Aksjeselskap,2007-10-03,46,"Kydnamyrveien 41, 4310 HOMMERSÅK",2007-09-18,2007-09-18,NaN,NaN,[],2022,SANDNES,nan
987354526,MANGO AS,Aksjeselskap,2004-10-13,45,"Skansegata 13A, 4006 STAVANGER",2004-09-27,2022-03-03,NaN,NaN,[],2022,STAVANGER,nan
989583786,MASTRA HESTESPORTKLUBB,Forening/lag/innretning,2006-03-28,17,"Askjeveien 15, 4156 MOSTERØY",2003-11-05,,NaN,NaN,[],,STAVANGER,nan
984262043,MATBODEN ROGALAND AS,Aksjeselskap,2002-03-05,47,"Timoteiveien 22, 4017 STAVANGER",2002-02-20,2013-12-03,NaN,NaN,[],2022,STAVANGER,nan
984012187,MATCOMPANIET AS,Aksjeselskap,2001-12-13,31,"Kvalebergveien 21, 4016 STAVANGER",2001-12-03,2004-10-01,NaN,NaN,[],2022,STAVANGER,nan
990706573,MATMAGASINET AS,Aksjeselskap,2007-01-13,38,"Niels Juels gate 50, 4008 STAVANGER",2006-12-20,2021-10-07,NaN,NaN,[],2022,STAVANGER,nan
992977949,MATSALEN AS,Aksjeselskap,2008-08-19,26,"Skagenkaien 9, 4006 STAVANGER",2008-07-01,2017-11-27,NaN,NaN,[],2022,STAVANGER,nan
997174704,MATVÆRKET AS,Aksjeselskap,2011-07-28,16,"Gamle Stokkavei 1, 4313 SANDNES",2011-06-30,2016-07-01,NaN,NaN,[],2022,SANDNES,nan
990918198,MDE NORWAY AS,Aksjeselskap,2007-02-21,178,"Kontorveien 15, 4033 STAVANGER",2007-02-06,2020-01-24,NaN,NaN,[],2022,STAVANGER,nan
987444053,MEDPALETT AS,Aksjeselskap,2004-11-09,26,"Hanaveien 4-6, 4327 SANDNES",2004-10-22,2021-06-07,NaN,NaN,[],2022,SANDNES,nan
992112972,MEIK AS,Aksjeselskap,2008-01-19,54,"Svanholmen 7, 4313 SANDNES",2007-12-17,2021-08-10,NaN,NaN,[],2022,SANDNES,nan
989551434,MELBERG PARTNERS AS,Aksjeselskap,2006-03-07,12,"Børehaugen 1, 4006 STAVANGER",2005-12-07,2007-10-30,NaN,NaN,[],2022,STAVANGER,nan
988797898,MELKEBAREN AS,Aksjeselskap,2005-10-20,10,"Industrigata 1, 4307 SANDNES",2005-10-11,2019-12-10,NaN,NaN,[],2022,SANDNES,nan
982703328,MELVÆR&CO AS,Aksjeselskap,2000-12-06,13,"Ryfylkegata 9, 4014 STAVANGER",2000-11-09,2016-04-15,NaN,NaN,[],2022,STAVANGER,nan
991678417,MODERN DESIGN DRIFT AS,Aksjeselskap,2007-09-24,10,"Vågsgata 33, 4306 SANDNES",2007-08-05,2023-08-22,NaN,NaN,[],2022,SANDNES,nan
990448736,MOYO AS,Aksjeselskap,2006-11-04,26,"Stadion Blokk B, Jåttåvågveien 7, 4020 STAVANGER",2006-10-10,2006-10-10,NaN,NaN,[],2022,STAVANGER,nan
996335429,MRC GLOBAL NORWAY AS,Aksjeselskap,2010-12-22,222,"Gamle Forusveien 53, 4031 STAVANGER",2010-09-17,2023-05-12,NaN,NaN,[],2022,STAVANGER,nan
988331651,MULDVARPEN BARNEHAGE SA,Samvirkeforetak,2005-06-25,31,"Ytre Eiganesveien 3, 4022 STAVANGER",2005-04-14,2021-04-29,NaN,NaN,[],2022,STAVANGER,nan
987603488,MURMESTER GUNNAR HALVORSEN AS,Aksjeselskap,2004-12-14,10,"Dusavikveien 33, 4007 STAVANGER",2004-09-06,2018-09-10,NaN,NaN,[],2022,STAVANGER,nan
995642034,MUSEUM STAVANGER AS,Aksjeselskap,2010-07-02,117,"Muségata 16, 4010 STAVANGER",2010-06-07,2023-05-24,NaN,NaN,[],2022,STAVANGER,nan
991951482,MÆLAND BYGG AS,Aksjeselskap,2007-12-01,18,"Vestre Svanholmen 12, 4313 SANDNES",2007-10-18,2007-10-18,NaN,NaN,[],2022,SANDNES,nan
990780501,N. B. BYGGTEAM AS,Aksjeselskap,2007-01-27,10,"Breiflåtveien 21, 4017 STAVANGER",2007-01-05,2020-10-22,NaN,NaN,[],2022,STAVANGER,nan
989783661,NAUSTENE PÅ BERSAGEL V/ANNE RISKA,Enkeltpersonforetak,2006-05-13,22,"Dreggjavikveien 72, 4308 SANDNES",,,NaN,NaN,[],,SANDNES,nan
994956183,NCP VERKTØY AS,Aksjeselskap,2010-01-06,12,"Jakob Askelands vei 3, 4314 SANDNES",2009-12-17,2013-01-03,NaN,NaN,[],2022,SANDNES,nan
992684127,NEETLY AS,Aksjeselskap,2008-06-12,10,"Bryggerikaien 16, 4014 STAVANGER",2008-05-26,2022-09-12,NaN,NaN,[],2022,STAVANGER,nan
983426417,NEPTUNE ENERGY NORGE AS,Aksjeselskap,2001-06-06,313,"Vestre Svanholmen 6, 4313 SANDNES",2001-04-19,2022-06-14,NaN,NaN,[],2022,SANDNES,nan
989128639,NES GLOBAL TALENT NORGE AS,Aksjeselskap,2005-12-21,218,"Luramyrveien 40, 4313 SANDNES",2005-10-11,2022-11-30,NaN,NaN,[],2022,SANDNES,nan
981603702,NETPOWER WEB SOLUTIONS AS,Aksjeselskap,2000-02-23,45,"Stokkamyrveien 13, 4313 SANDNES",2000-02-16,2015-06-18,NaN,NaN,[],2022,SANDNES,nan
991455779,NETWORK NEGOTIATIONS AS,Aksjeselskap,2007-07-18,18,"Verksgata 54, 4013 STAVANGER",2007-06-20,2021-09-22,NaN,NaN,[],2022,STAVANGER,nan
997275322,NICS SUSHI AS,Aksjeselskap,2011-08-29,18,"c/o Kjederegnskap og Rådgivning AS, Storgata 41, 4307 SANDNES",2011-08-01,2023-04-24,NaN,NaN,[],2022,SANDNES,nan
993109487,NK MØBLER FORUS AS,Aksjeselskap,2008-09-22,10,"Forusparken 26, 4031 STAVANGER",2008-09-15,2009-05-15,NaN,NaN,[],2022,STAVANGER,nan
981657322,NOBLE DRILLING (NORWAY) AS,Aksjeselskap,2000-03-23,152,"Koppholen 23, 4313 SANDNES",2000-02-29,2023-08-11,NaN,NaN,[],2022,SANDNES,nan
988362727,NORFINN AS,Aksjeselskap,2005-06-27,11,"Marieroveien 21A, 4017 STAVANGER",2005-06-15,2019-05-07,NaN,NaN,[],2022,STAVANGER,nan
989176226,NORGESDEKK AS,Aksjeselskap,2005-12-28,113,"Jærveien 338, 4322 SANDNES",2005-12-07,2019-07-01,NaN,NaN,[],2022,SANDNES,nan
981940768,NORLED AS,Aksjeselskap,2000-05-19,1043,"Børehaugen 1, 4006 STAVANGER",2000-04-07,2023-08-02,NaN,NaN,[],2022,STAVANGER,nan
996226441,NORLED DRIFT AS,Aksjeselskap,2010-11-27,116,"Børehaugen 1, 4006 STAVANGER",2010-11-10,2019-11-15,NaN,NaN,[],2022,STAVANGER,nan
982912997,NORSK FIBEROPTIKK AS,Aksjeselskap,2001-01-27,34,"Lagerveien 10, 4033 STAVANGER",2001-01-18,2012-09-17,NaN,NaN,[],2022,STAVANGER,nan
990832269,NORTEMP TRANSPORT AS,Aksjeselskap,2007-02-26,103,"Jærveien 338, 4322 SANDNES",2007-01-18,2011-02-02,NaN,NaN,[],2022,SANDNES,nan
986040366,NORVINA AS,Aksjeselskap,2004-05-04,21,"Nytorget 6, 4013 STAVANGER",2004-02-15,2004-02-15,NaN,NaN,[],2022,STAVANGER,nan
989439154,NORWEGIAN OILFIELD SUPPLY AS,Aksjeselskap,2006-02-22,32,"Forusbeen 226, 4313 SANDNES",2006-01-17,2018-11-29,NaN,NaN,[],2022,SANDNES,nan
988517976,NOT PULVERLAKK AS,Aksjeselskap,2005-08-16,39,"Kvålveien 8, 4323 SANDNES",2005-08-01,2012-01-23,NaN,NaN,[],2022,SANDNES,nan
985377545,NOV WELLBORE TECHNOLOGIES NORWAY LLC,Norskregistrert utenlandsk foretak,2003-02-13,126,"Lagerveien 20, 4033 STAVANGER",,,NaN,NaN,[],2022,STAVANGER,nan
991356959,NOVAFORM AS,Aksjeselskap,2007-06-20,142,"Stokkamyrveien 22, 4313 SANDNES",2007-05-22,2022-12-05,NaN,NaN,[],2022,SANDNES,nan
985203288,NPT AS,Aksjeselskap,2002-12-17,74,"Brannstasjonsveien 24, 4312 SANDNES",2002-12-01,2018-09-12,NaN,NaN,[],2022,SANDNES,nan
982820685,NSE INDUSTRIER AS,Aksjeselskap,2001-01-11,708,"Finnestadsvingen 32, 4029 STAVANGER",2000-12-13,2021-05-04,NaN,NaN,[],2022,STAVANGER,nan
985530572,O NYGÅRD TALGE EFTF. AS,Aksjeselskap,2003-03-26,18,"Helgøysundvegen 40, 4170 SJERNARØY",2003-02-20,2005-09-22,NaN,NaN,[],2022,STAVANGER,nan
995359448,OLAVSTOPPEN AS,Aksjeselskap,2010-04-10,68,"Laberget 28, 4020 STAVANGER",2010-03-16,2010-03-16,NaN,NaN,[],2022,STAVANGER,nan
988400025,OMV (NORGE) AS,Aksjeselskap,2005-06-29,83,"Fjordpiren, Laberget 22, 4020 STAVANGER",2005-06-27,2023-05-30,NaN,NaN,[],2022,STAVANGER,nan
994248243,OPERATØRENES FORENING FOR BEREDSKAP,Forening/lag/innretning,2009-06-27,44,"Koppholen 19, 4313 SANDNES",2009-06-19,,NaN,NaN,[],,SANDNES,nan
991870717,OPTION AS,Aksjeselskap,2007-11-12,14,"Veritasveien 25, 4007 STAVANGER",2007-09-10,2022-02-23,NaN,NaN,[],2022,STAVANGER,nan
985524661,ORIENTAL HOUSE AS,Aksjeselskap,2003-03-21,22,"Løkkeveien 50, 4008 STAVANGER",2003-03-17,2003-03-17,NaN,NaN,[],2022,STAVANGER,nan
985563519,ORMASKOGEN BARNEHAGE SA,Samvirkeforetak,2003-05-05,45,"Kjærholen 1, 4316 SANDNES",2002-10-21,2021-04-22,NaN,NaN,[],2022,SANDNES,nan
991270574,OSTEHUSET ØST AS,Aksjeselskap,2007-05-19,27,"Ryfylkegata 30, 4014 STAVANGER",2007-04-15,2020-05-13,NaN,NaN,[],2022,STAVANGER,nan
990717265,PALTEK AS,Aksjeselskap,2007-01-05,23,"Somaveien 10, 4313 SANDNES",2006-12-31,2016-09-29,NaN,NaN,[],2022,SANDNES,nan
996645479,PEDERSGATA UTVIKLING AS,Aksjeselskap,2011-03-09,14,"Pedersgata 8B, 4013 STAVANGER",2011-01-20,2023-06-30,NaN,NaN,[],2022,STAVANGER,nan
985321876,PERSONAL SERVICE OG SIKKERHET AS,Aksjeselskap,2003-01-31,2352,"Forusparken 22, 4031 STAVANGER",2003-01-09,2013-01-17,NaN,NaN,[],2022,STAVANGER,nan
983382355,PETORO AS,Aksjeselskap,2001-05-16,73,"Øvre Strandgate 124, 4005 STAVANGER",2001-05-09,2023-06-23,NaN,NaN,[],2022,STAVANGER,nan
985027463,PETROLEUM TECHNOLOGY COMPANY AS,Aksjeselskap,2002-11-21,106,"Slettestrandveien 13, 4032 STAVANGER",2002-10-29,2022-05-25,NaN,NaN,[],2022,STAVANGER,nan
986174613,PETROLEUMSTILSYNET,Organisasjonsledd,2003-10-22,176,"Prof. Olav Hanssens v. 10, 4021 STAVANGER",,,NaN,NaN,[],,STAVANGER,983887457
991108084,PHAD THAI AS,Aksjeselskap,2007-04-25,13,"Madlakrossen 9, 4042 HAFRSFJORD",2007-03-01,2018-06-07,NaN,NaN,[],2022,STAVANGER,nan
985516073,PIZZAKROKEN AS,Aksjeselskap,2003-03-21,15,"Aksjesenteret, 4156 MOSTERØY",2003-02-19,2003-02-19,NaN,NaN,[],2022,STAVANGER,nan
986679979,PIZZATORGET AS,Aksjeselskap,2004-03-19,18,"Sletteveien 1, 4328 SANDNES",2004-02-20,2004-02-20,NaN,NaN,[],2022,SANDNES,nan
989930877,PORSCHE CENTER STAVANGER AS,Aksjeselskap,2006-06-15,26,"Fabrikkveien 41, 4033 STAVANGER",2006-03-28,2017-06-20,NaN,NaN,[],2022,STAVANGER,nan
992766166,POSTHUSGÅRDEN RESTAURANT AS,Aksjeselskap,2008-06-10,42,"Strandkaien 2, 4005 STAVANGER",2008-04-28,2008-04-28,NaN,NaN,[],2022,STAVANGER,nan
985331219,PRESIGHT SOLUTIONS AS,Aksjeselskap,2003-02-10,12,"Vassbotnen 15A, 4313 SANDNES",2003-01-02,2022-12-27,NaN,NaN,[],2022,SANDNES,nan
982314097,PROSJEKTIL AS,Aksjeselskap,2000-09-01,72,"Gamle Forusveien 1, 4031 STAVANGER",2000-06-20,2010-04-14,NaN,NaN,[],2022,STAVANGER,nan
990816360,QUALITY LAB AS,Aksjeselskap,2007-01-31,10,"Strandsvingen 3, 4032 STAVANGER",2006-12-18,2006-12-18,NaN,NaN,[],2022,STAVANGER,nan
986926909,R. STAHL TRANBERG AS,Aksjeselskap,2004-06-08,94,"Strandsvingen 6, 4032 STAVANGER",2004-05-28,2023-06-23,NaN,NaN,[],2022,STAVANGER,nan
993011673,RAKON AS,Aksjeselskap,2008-08-28,38,"Veritasveien 25, 4007 STAVANGER",2008-08-20,2019-02-21,NaN,NaN,[],2022,STAVANGER,nan
992920726,RC GROSSISTEN AS,Aksjeselskap,2008-07-30,26,"Hillevågsveien 18C, 4016 STAVANGER",2008-07-08,2011-10-24,NaN,NaN,[],2022,STAVANGER,nan
986517138,REGION STAVANGER,Forening/lag/innretning,2004-02-14,17,"Vågsgata 22, 4306 SANDNES",2003-09-30,2014-04-10,NaN,NaN,[],2022,SANDNES,nan
992257393,RELOCATION AS,Aksjeselskap,2008-02-11,14,"Madlakrossen 4, 4042 HAFRSFJORD",2008-01-02,2020-09-22,NaN,NaN,[],2022,STAVANGER,nan
989111736,RENOVASJONEN IKS,Interkommunalt selskap,2006-01-14,190,"Svanholmen 3, 4033 STAVANGER",2004-12-06,2004-12-06,NaN,NaN,[],2022,STAVANGER,nan
994623702,RENAA RESTAURANTER AS,Aksjeselskap,2009-10-22,38,"Breigata 9, 4006 STAVANGER",2009-09-25,2016-09-23,NaN,NaN,[],2022,STAVANGER,nan
993787787,REPSOL NORGE AS,Aksjeselskap,2009-02-26,200,"Verven 4, 4014 STAVANGER",2009-02-16,2016-05-26,NaN,NaN,[],2022,STAVANGER,nan
982519411,REVISJON VEST AS,Aksjeselskap,2000-10-21,12,"Maskinveien 28, 4033 STAVANGER",2000-10-16,2022-05-02,NaN,NaN,[],2022,STAVANGER,nan
986423516,RISA EIENDOM AS,Aksjeselskap,2004-01-12,14,"Sørbø, 4150 RENNESØY",2004-01-06,2008-03-01,NaN,NaN,[],2022,STAVANGER,nan
991061193,RK TEKNISKE AS,Aksjeselskap,2007-03-29,25,"Boganesveien 48, 4020 STAVANGER",2007-01-01,2008-02-15,NaN,NaN,[],2022,STAVANGER,nan
986476695,ROGALAND A- SENTER AS,Aksjeselskap,2004-01-28,17,"Dusavikveien 216, 4028 STAVANGER",2004-01-02,2004-01-02,NaN,NaN,[],2022,STAVANGER,nan
986389725,ROGALAND ASSISTANSE AS,Aksjeselskap,2003-12-23,16,"Sjøveien 4, 4315 SANDNES",2003-12-02,2006-04-04,NaN,NaN,[],2022,SANDNES,nan
991089888,ROGALAND EIENDOMSMEGLING AS,Aksjeselskap,2007-03-29,11,"Niels Juels gate 50, 4008 STAVANGER",2007-03-26,2007-03-26,NaN,NaN,[],2022,STAVANGER,nan
981513886,ROGALAND ELEKTRO AS,Aksjeselskap,2000-02-01,133,"Auglendsmyrå 5, 4016 STAVANGER",2000-01-27,2019-04-24,NaN,NaN,[],2022,STAVANGER,nan
996467597,ROGALAND GARTNERSERVICE AS,Aksjeselskap,2011-01-25,25,"Sandvikveien 9, 4016 STAVANGER",2011-01-10,2019-07-09,NaN,NaN,[],2022,STAVANGER,nan
984660782,ROGALAND TEPPE OG MØBELRENS AS,Aksjeselskap,2002-07-06,11,"Lars Vaages gate 12, 4009 STAVANGER",2002-06-25,2004-03-10,NaN,NaN,[],2022,STAVANGER,nan
990501300,ROMNES ROGALAND AS,Aksjeselskap,2006-11-11,17,"Larsamyrå 2, 4313 SANDNES",2006-10-19,2021-03-23,NaN,NaN,[],2022,SANDNES,nan
984329075,ROSENBERG WORLEY AS,Aksjeselskap,2002-03-18,1010,"Bangarvågsgata 15, 4077 HUNDVÅG",2002-03-12,2019-05-29,NaN,NaN,[],2022,STAVANGER,nan
995209888,ROSENGREN BYGG AS,Aksjeselskap,2010-02-23,10,"Storebakken 22, 4028 STAVANGER",2010-02-17,2010-02-17,NaN,NaN,[],2022,STAVANGER,nan
984313667,ROTT REGNSKAP OG RÅDGIVNING AS,Aksjeselskap,2002-03-18,24,"Pedersgata 18, 4013 STAVANGER",2002-02-28,2012-09-07,NaN,NaN,[],2022,STAVANGER,nan
995890429,ROWAN NORWAY LIMITED,Norskregistrert utenlandsk foretak,2010-09-07,47,"Veritasveien 25, 4007 STAVANGER",,,NaN,NaN,[],2020,STAVANGER,nan
992431326,RUFA TRADING AS,Aksjeselskap,2008-03-12,20,"Gamle Forusveien 8, 4031 STAVANGER",2008-02-27,2009-11-10,NaN,NaN,[],2022,STAVANGER,nan
981622774,RUMAG SKILT OG REKLAME AS,Aksjeselskap,2000-03-01,27,"Godesetdalen 20, 4034 STAVANGER",2000-02-14,2008-11-11,NaN,NaN,[],2022,STAVANGER,nan
982032466,RYGER HÅNDBALLKLUBB STAVANGER,Forening/lag/innretning,2000-05-29,20,"Gunnar Warebergs gate 3, 4021 STAVANGER",2000-03-14,,NaN,NaN,[],2007,STAVANGER,nan
982947847,RØDNE AMBULANSE AS,Aksjeselskap,2001-02-05,12,"Norheimsbergvegen 116, 4170 SJERNARØY",2001-01-26,2016-05-12,NaN,NaN,[],2022,STAVANGER,nan
982947863,RØDNE TRAFIKK AS,Aksjeselskap,2001-02-05,117,"Norheimsbergvegen 116, 4170 SJERNARØY",2001-01-26,2016-05-12,NaN,NaN,[],2022,STAVANGER,nan
982845580,RØRLEGGER GUNNAR LARSEN AS,Aksjeselskap,2001-01-16,10,"Daleveien 29, 4328 SANDNES",2000-12-21,2000-12-21,NaN,NaN,[],2022,SANDNES,nan
991516727,RØYRVIK GÅRDSBARNEHAGE AS,Aksjeselskap,2007-07-23,24,"Røyrvikveien 1, 4323 SANDNES",2007-07-13,2007-07-13,NaN,NaN,[],2022,SANDNES,nan
988665908,SAFER,Stiftelse,2005-09-28,27,"Seehusens gate 1, 4024 STAVANGER",2005-06-01,,NaN,NaN,[],2022,STAVANGER,nan
984006837,SALON SERVICES NORWAY AS,Aksjeselskap,2002-01-08,12,"Luramyrveien 73, 4313 SANDNES",2001-10-15,2018-04-19,NaN,NaN,[],2022,SANDNES,nan
992627131,SAM TUFTE AS,Aksjeselskap,2008-05-08,17,"Jåttåvågveien 10, 4020 STAVANGER",2008-04-20,2008-06-02,NaN,NaN,[],2022,STAVANGER,nan
989066374,SANDNES FRISKOLE AS,Aksjeselskap,2005-12-12,70,"Elveosen 8, 4323 SANDNES",2005-11-29,2013-11-26,NaN,NaN,[],2022,SANDNES,nan
984030460,SANDNES HAVNETERMINAL AS,Aksjeselskap,2002-01-04,25,"Strandgata 151, 4307 SANDNES",2001-10-15,2001-10-15,NaN,NaN,[],2022,SANDNES,nan
991674543,SCANWELL AS,Aksjeselskap,2007-09-06,13,"Lagerveien 23, 4033 STAVANGER",2007-08-03,2012-11-09,NaN,NaN,[],2022,STAVANGER,nan
986392726,SCREEN STORY AS,Aksjeselskap,2004-01-09,26,"Lagårdsveien 73, 4010 STAVANGER",2003-12-18,2016-02-22,NaN,NaN,[],2022,STAVANGER,nan
989580493,SEABROKERS FUNDAMENTERING AS,Aksjeselskap,2006-03-14,85,"Forusbeen 78, 4033 STAVANGER",2006-02-17,2016-12-09,NaN,NaN,[],2022,STAVANGER,nan
985010862,SEABROKERS HOLDING AS,Aksjeselskap,2002-12-18,14,"Forusbeen 78, 4033 STAVANGER",2002-11-04,2017-08-31,NaN,NaN,[],2022,STAVANGER,nan
996411370,SEADRILL EUROPE MANAGEMENT AS,Aksjeselskap,2011-01-12,65,"Finnestadveien 28, 4029 STAVANGER",2011-01-05,2018-06-26,NaN,NaN,[],2021,STAVANGER,nan
996540812,SEADRILL NORWAY CREW AS,Aksjeselskap,2011-02-09,401,"Finnestadveien 28, 4029 STAVANGER",2011-02-01,2018-06-26,NaN,NaN,[],2021,STAVANGER,nan
983075401,SELAND OPTIKK SANDNES AS,Aksjeselskap,2001-03-07,16,"Langgata 4, 4306 SANDNES",2001-01-01,2001-04-17,NaN,NaN,[],2022,SANDNES,nan
987706147,SELVÅG GARTNERI AS,Aksjeselskap,2005-01-12,33,"Krossbergveien 81, 4047 HAFRSFJORD",2005-01-01,2012-12-10,NaN,NaN,[],2022,STAVANGER,nan
996341046,SERVTECH AS,Aksjeselskap,2010-12-23,56,"Kobberveien 2, 4313 SANDNES",2010-11-01,2010-11-01,NaN,NaN,[],2022,SANDNES,nan
991552049,SESSION ARKADEN AS,Aksjeselskap,2007-08-11,18,"Kirkegata 17, 4006 STAVANGER",2007-07-25,2013-08-28,NaN,NaN,[],2022,STAVANGER,nan
985979731,SESSION HAUGESUND AS,Aksjeselskap,2003-08-27,12,"Kirkegata 17, 4006 STAVANGER",2003-08-25,2013-11-26,NaN,NaN,[],2022,STAVANGER,nan
992412887,SESSION KRISTIANSAND AS,Aksjeselskap,2008-03-11,10,"Kirkegata 17, 4006 STAVANGER",2008-03-01,2013-11-26,NaN,NaN,[],2022,STAVANGER,nan
995889781,SESSION LAGUNEN AS,Aksjeselskap,2010-09-02,12,"Kirkegata 17, 4006 STAVANGER",2010-08-24,2010-08-24,NaN,NaN,[],2022,STAVANGER,nan
994032992,SESSION MOA AS,Aksjeselskap,2009-05-04,10,"Kirkegata 17, 4006 STAVANGER",2009-04-20,2009-04-20,NaN,NaN,[],2022,STAVANGER,nan
988440884,SHOWROOM AS,Aksjeselskap,2005-07-12,11,"Grenseveien 21, 4313 SANDNES",2005-07-04,2014-04-07,NaN,NaN,[],2022,SANDNES,nan
985717265,SIDDIS MARINE AS,Aksjeselskap,2003-05-28,14,"Langflåtveien 5, 4017 STAVANGER",2003-05-16,2020-12-29,NaN,NaN,[],2022,STAVANGER,nan
989917668,SIDDIS TRIM OG TURNFORENING,Forening/lag/innretning,2006-11-01,21,"Gunnar Warebergs gate 46, 4021 STAVANGER",2005-06-29,,NaN,NaN,[],,STAVANGER,nan
987313757,SIMON MØKSTER HOLDING AS,Aksjeselskap,2004-10-05,26,"Skogstøstraen 37, 4029 STAVANGER",2004-09-22,2016-10-04,NaN,NaN,[],2022,STAVANGER,nan
987341947,SIMON MØKSTER SHIPPING AS,Aksjeselskap,2004-10-07,375,"Skogstøstraen 37, 4029 STAVANGER",2004-09-28,2016-09-08,NaN,NaN,[],2022,STAVANGER,nan
989059335,SINUS ELEKTRO AS,Aksjeselskap,2005-12-09,63,"Hovebakken 33, 4306 SANDNES",2005-12-02,2015-10-26,NaN,NaN,[],2022,SANDNES,nan
984174209,SKARP REKLAMEBYRÅ AS,Aksjeselskap,2002-03-12,12,"Havnegata 9B, 4306 SANDNES",2002-01-01,2018-01-28,NaN,NaN,[],2022,SANDNES,nan
988044113,SKRETTING AS,Aksjeselskap,2005-03-30,321,"Sjøhagen 15, 4016 STAVANGER",2005-01-24,2005-04-26,NaN,NaN,[],2022,STAVANGER,nan
983464890,SKAARLIA BARNEHAGE SA,Samvirkeforetak,2001-06-27,24,"Skaret terrasse 1, 4326 SANDNES",1997-02-19,2009-03-25,NaN,NaN,[],2022,SANDNES,nan
989999060,SMART MANAGEMENT AS,Aksjeselskap,2006-07-12,11,"Børehaugen 3, 4006 STAVANGER",2006-06-19,2021-11-11,NaN,NaN,[],2022,STAVANGER,nan
986397205,SMARTHOTEL FORUS AS,Aksjeselskap,2004-01-07,29,"Luramyrveien 12, 4313 SANDNES",2003-12-04,2015-05-27,NaN,NaN,[],2022,SANDNES,nan
992206381,SMARTHOTEL OSLO AS,Aksjeselskap,2008-02-02,40,"Luramyrveien 12, 4313 SANDNES",2008-01-17,2016-06-17,NaN,NaN,[],2022,SANDNES,nan
986442782,SMED T KRISTIANSEN AS,Aksjeselskap,2004-03-04,31,"Finnestadsvingen 28, 4029 STAVANGER",2003-11-18,2003-11-18,NaN,NaN,[],2022,STAVANGER,nan
990524599,SMEDVIG AS,Aksjeselskap,2006-11-25,14,"Øvre Strandgate 124, 4005 STAVANGER",2006-07-13,2021-06-15,NaN,NaN,[],2022,STAVANGER,nan
995580373,SODEXO MOBILE UNITS AS,Aksjeselskap,2010-07-06,210,"Vassbotnen 1, 4313 SANDNES",2010-05-31,2011-10-24,NaN,NaN,[],2022,SANDNES,nan
996819884,SOILTECH AS,Aksjeselskap,2011-04-13,19,"Koppholen 25, 4313 SANDNES",2011-03-24,2022-09-02,NaN,NaN,[],2022,SANDNES,nan
991883754,SOLA BOBIL AS,Aksjeselskap,2007-10-31,29,"Vestre Svanholmen 19, 4313 SANDNES",2007-09-26,2013-08-30,NaN,NaN,[],2022,SANDNES,nan
996480194,SOLV AS,Aksjeselskap,2011-01-27,43,"Vestre Svanholmen 4, 4313 SANDNES",2011-01-10,2021-06-24,NaN,NaN,[],2022,SANDNES,nan
990969795,SOLVANG MARITIME AS,Aksjeselskap,2007-03-07,70,"Strandkaien 36, 4005 STAVANGER",2007-01-15,2007-01-15,NaN,NaN,[],2022,STAVANGER,nan
990945748,SPAREBANK 1 SR-BANK FORRETNINGSPARTNER AS,Aksjeselskap,2007-03-14,246,"Christen Tranes gate 35, 4007 STAVANGER",2007-01-16,2021-04-13,NaN,NaN,[],2022,STAVANGER,nan
983984398,SPORTSKLUBBEN JARL,Forening/lag/innretning,2002-02-07,19,"Andrées gate 16, 4016 STAVANGER",1918-10-28,,NaN,NaN,[],,STAVANGER,nan
994581139,SR STORKJØKKEN AS,Aksjeselskap,2009-09-30,10,"Lagerveien 12A, 4033 STAVANGER",2009-09-22,2011-06-17,NaN,NaN,[],2022,STAVANGER,nan
987656255,ST SVITHUN HOTELL AS,Aksjeselskap,2005-01-10,42,"Gerd-Ragna Bloch Thorsens gate 8, 4011 STAVANGER",2004-11-01,2017-11-28,NaN,NaN,[],2022,STAVANGER,nan
992758201,STANGELAND PIZZA AS,Aksjeselskap,2008-06-07,26,"Asheimveien 2, 4318 SANDNES",2008-05-03,2008-05-03,NaN,NaN,[],2022,SANDNES,nan
990412987,STAVANGER AFTENBLAD AS,Aksjeselskap,2006-10-26,94,"Nykirkebakken 2, 4013 STAVANGER",2006-10-12,2015-06-29,NaN,NaN,[],2022,STAVANGER,nan
994608509,STAVANGER ASSET MANAGEMENT AS,Aksjeselskap,2009-10-14,10,"Nedre Holmegate 30, 4006 STAVANGER",2009-09-09,2012-11-08,NaN,NaN,[],2022,STAVANGER,nan
985904944,STAVANGER BLOMSTER AS,Aksjeselskap,2003-08-02,11,"Gartnerveien 16, Kilden   Hillevåg Torg, 4016 STAVANGER",2003-07-02,2003-07-02,NaN,NaN,[],2022,STAVANGER,nan
983082823,STAVANGER INDUSTRIBELEGG AS,Aksjeselskap,2001-03-08,11,"Nikkelveien 3, 4313 SANDNES",2001-02-20,2010-09-12,NaN,NaN,[],2022,SANDNES,nan
984792972,STAVANGER ISHOCKEYKLUBB,Forening/lag/innretning,2002-10-03,42,"Ishockeyveien 1, 4021 STAVANGER",2000-06-07,,NaN,NaN,[],2022,STAVANGER,nan
