orgnr,role,company_name,company_orgnr,last_changed
993272590,Regnskapsfører,KNIF REGNSKAP AS,974476495,2008-11-17
994830236,Revisor,STAVANGER REVISJON AS,985182736,2009-12-01
994830236,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
992627042,Revisor,RSM NORGE AS,982316588,2018-07-04
992627042,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2008-05-05
994669249,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2009-10-22
994669249,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2011-02-15
995429470,Regnskapsfører,JÆRØK DA,986397167,2011-02-22
991603344,Revisor,KPMG AS,935174627,2022-09-14
991603344,Regnskapsfører,RESPIRARE ACCOUNTING AS,827175722,2023-12-21
991603344,Regnskapsfører,RESPIRARE ACCOUNTING STAVANGER AS,930047198,2023-12-21
991603344,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2023-12-21
986266712,Revisor,KPMG AS,935174627,2023-09-13
986266712,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2023-10-24
988328731,Revisor,RSM NORGE AS,982316588,2018-07-04
989321277,Revisor,RSM NORGE AS,982316588,2018-07-04
994314890,Revisor,REVISORHUSET AS,987610859,2009-07-13
994314890,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2014-12-13
982103916,Revisor,REVISJON VEST AS,982519411,2017-01-21
982103916,Regnskapsfører,HAVER REGNSKAP AS,931313657,2023-09-28
991374736,Revisor,BDO AS,993606650,2012-02-15
991374736,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2007-07-28
990441545,Revisor,KPMG AS,935174627,2006-12-07
991877894,Revisor,REVISJON 1 AS,988623512,2007-11-12
992452501,Revisor,CREDO REVISJON AS,996105709,2011-01-13
992452501,Regnskapsfører,NUMBERS AS,919948329,2021-02-04
984111274,Revisor,SOLVIK-OLSEN REVISJON AS,992395826,2013-01-05
984111274,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
991938028,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2007-12-03
991938028,Regnskapsfører,LURA REGNSKAP AS,921761244,2023-12-05
991938028,Regnskapsfører,BDO AS,993606650,2023-12-05
994836390,Revisor,ERGA REVISJON AS,980024679,2016-10-18
994836390,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
991811869,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2018-09-11
994908588,Revisor,RSM NORGE AS,982316588,2018-07-04
994908588,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2020-11-13
990974799,Revisor,DELOITTE AS,980211282,2011-11-07
990974799,Regnskapsfører,INFOREGN AS,936354890,2019-03-19
988578533,Revisor,LEO REVISJON DA,983846459,2005-08-29
988578533,Regnskapsfører,FORTE REGNSKAP AS,975378012,2024-01-12
984022581,Revisor,ABACUS REVISJON AS,913094751,2014-02-27
993044679,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2023-07-18
993044679,Regnskapsfører,OVAL REGNSKAP AS,915475493,2017-10-31
987878037,Revisor,KPMG AS,935174627,2020-06-29
983858627,Revisor,REVISJON RYFYLKE AS,983549896,2014-01-13
983858627,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2001-11-01
985224323,Revisor,KPMG AS,935174627,2009-06-16
984517858,Revisor,ERNST & YOUNG AS,976389387,2023-02-23
984517858,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-02-23
994520466,Revisor,"STATSAUTORISERT REVISOR KENNETH', 'SENLAND",995982226,2016-01-22
994520466,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2018-05-02
990171262,Revisor,STAVANGER REVISJON AS,985182736,2006-08-24
990171262,Regnskapsfører,VOLD REGNSKAP AS,888978062,2006-08-24
982961580,Revisor,STAVANGER REVISJON AS,985182736,2024-01-22
982961580,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2021-06-02
996611043,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2011-02-23
996611043,Regnskapsfører,VIEW LEDGER AS,987260335,2021-08-19
995140292,Revisor,RSM NORGE AS,982316588,2022-06-27
995140292,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2013-01-17
988988170,Revisor,MOLDE REVISJON AS,997391470,2012-07-19
988988170,Regnskapsfører,COOP NORGE SA,936560288,2016-01-18
991000054,Regnskapsfører,FINADVICE REGNSKAP OG RÅDGIVNING AS,913750918,2020-08-07
990637555,Revisor,ERGA REVISJON AS,980024679,2007-01-18
989572261,Revisor,STAVANGER REVISJON AS,985182736,2014-04-03
989572261,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-09-30
986343148,Revisor,FORUS REVISJON AS,986352945,2021-07-26
986343148,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2011-12-21
997432738,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2020-10-13
997432738,Regnskapsfører,AZETS INSIGHT AS,983338917,2022-06-30
997432738,Regnskapsfører,PKF REVISJON AS,983773370,2022-06-30
997479114,Revisor,BDO AS,993606650,2012-02-15
997479114,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2021-08-03
997385152,Revisor,RSM NORGE AS,982316588,2018-07-04
997385152,Regnskapsfører,LIGO REGNSKAP AS,892122652,2019-10-01
997495365,Revisor,ERNST & YOUNG AS,976389387,2021-02-17
997495365,Regnskapsfører,ACCOUNTOR AS,981947843,2023-09-15
997425871,Revisor,BDO AS,993606650,2011-10-04
997425871,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2022-06-18
997421558,Revisor,REVISJON VEST AS,982519411,2020-11-16
997421558,Regnskapsfører,NUMBERS AS,919948329,2021-01-28
997420721,Revisor,ERGA REVISJON AS,980024679,2023-02-01
997420721,Regnskapsfører,HAVER REGNSKAP AS,931313657,2023-09-28
997379101,Revisor,KPMG AS,935174627,2021-11-30
997379101,Regnskapsfører,AIDER AS,922633452,2023-12-16
997373006,Revisor,DELOITTE AS,980211282,2018-10-29
997998820,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-02-28
999655114,Revisor,FORUS REVISJON AS,986352945,2023-11-07
999655114,Regnskapsfører,EK REGNSKAP AS,971093560,2013-02-09
999647049,Revisor,STAVANGER REVISJON AS,985182736,2019-09-27
999647049,Regnskapsfører,AIDER AS,922633452,2023-12-16
999136109,Revisor,BDO AS,993606650,2021-01-21
999136109,Regnskapsfører,LIGO REGNSKAP AS,892122652,2020-09-10
999326269,Revisor,ERGA REVISJON AS,980024679,2020-11-10
999326269,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2022-05-12
998591074,Revisor,BDO AS,993606650,2021-02-02
998591074,Regnskapsfører,SEFBO FORVALTNING AS,977023017,2023-12-04
999659438,Revisor,STAVANGER REVISJON AS,985182736,2013-02-07
999659438,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2019-08-29
998937396,Revisor,MYRDAHL OG SVEEN AS,942254962,2012-10-15
998937396,Regnskapsfører,LIGO REGNSKAP AS,892122652,2018-03-15
999608124,Revisor,ERNST & YOUNG AS,976389387,2023-01-26
998602181,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2014-10-11
998807107,Revisor,RSM NORGE AS,982316588,2018-07-04
998807107,Regnskapsfører,RANDABERG REGNSKAP AS,988980315,2018-10-02
998167914,Regnskapsfører,REGNSKAP 4U AS,825704922,2020-11-07
998138183,Revisor,STAVANGER REVISJON AS,985182736,2012-03-20
998138183,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2013-02-27
997725913,Revisor,ERGA REVISJON AS,980024679,2016-01-04
997725913,Regnskapsfører,VIEW LEDGER AS,987260335,2015-12-19
998902916,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2021-06-29
998902916,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2020-01-23
999154824,Revisor,ERGA REVISJON AS,980024679,2012-11-19
999154824,Regnskapsfører,HAVER REGNSKAP AS,931313657,2023-09-28
999327524,Revisor,KPMG AS,935174627,2018-09-26
999327524,Regnskapsfører,AZETS INSIGHT AS,983338917,2021-09-25
934887093,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2006-04-06
934887093,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2022-11-30
997755154,Revisor,DELOITTE AS,980211282,2011-12-22
997755154,Regnskapsfører,NORGESGRUPPEN REGNSKAP AS,883743512,2015-07-08
998166845,Revisor,REVISORKOLLEGIET AS,987593636,2020-05-15
998166845,Regnskapsfører,ACCOUNT GROUP AS,926732072,2022-01-25
999044298,Revisor,REVISJON VEST AS,982519411,2023-12-16
999044298,Regnskapsfører,ZIMMERMANN ØKONOMI OG REGNSKAP AS,916859465,2023-11-25
999021301,Revisor,STAVANGER REVISJON AS,985182736,2023-11-07
999021301,Regnskapsfører,SECANT AS,948114194,2012-10-18
999221394,Revisor,REVISJON RYFYLKE AS,983549896,2012-12-04
998543630,Revisor,BDO AS,993606650,2020-01-07
998543630,Regnskapsfører,DEFACTO STAVANGER AS,829772132,2024-01-22
997793889,Revisor,KPMG AS,935174627,2022-07-07
997793889,Revisor,ERGA REVISJON AS,980024679,2022-07-07
997793889,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
998182670,Revisor,ERGA REVISJON AS,980024679,2020-12-07
998182670,Regnskapsfører,KNIF REGNSKAP AS,974476495,2018-12-17
998923840,Revisor,BDO AS,993606650,2021-06-16
998923840,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2018-04-04
998200008,Revisor,AAUDIT AS,927653508,2022-01-28
998200008,Regnskapsfører,ANKER REGNSKAP AS,994257404,2019-07-29
999642381,Revisor,KPMG AS,935174627,2017-11-01
999642381,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2023-03-22
999642381,Regnskapsfører,BDO AS,993606650,2023-03-22
971038071,Revisor,CREDO REVISJON AS,996105709,2016-01-06
971038071,Regnskapsfører,NORØK AS,915433162,2018-11-13
999617395,Revisor,ÅLESUND TEAM-REVISJON AS,987210818,2023-01-04
999617395,Regnskapsfører,BRAINIACS AS,921966490,2019-10-18
998923700,Revisor,ERGA REVISJON AS,980024679,2017-04-12
998923700,Regnskapsfører,BENTE OTTØY SALTE,984785801,2013-04-20
998643015,Revisor,BDO AS,993606650,2012-08-16
998643015,Regnskapsfører,AZETS INSIGHT AS,983338917,2012-08-16
999136613,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2012-11-13
999136613,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-12-21
997384091,Revisor,FORUS REVISJON AS,986352945,2011-09-23
997384091,Regnskapsfører,JÆRØK DA,986397167,2022-11-23
998709652,Revisor,KPMG AS,935174627,2017-11-01
998709652,Regnskapsfører,ANKER REGNSKAP AS,994257404,2012-08-14
997736931,Revisor,FORUS REVISJON AS,986352945,2012-01-02
997736931,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
998714761,Revisor,RSM NORGE AS,982316588,2018-07-04
998714761,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2021-11-16
998825962,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2022-08-24
998825962,Regnskapsfører,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2023-02-07
997504755,Revisor,FORUS REVISJON AS,986352945,2023-01-13
997504755,Regnskapsfører,NORØK AS,915433162,2024-01-03
998800862,Revisor,REVISORKOMPANIET TROMSØ AS,996107485,2023-10-26
998800862,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
999615678,Revisor,DELOITTE AS,980211282,2013-01-30
999615678,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
997800427,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2019-07-30
997946758,Revisor,"STATSAUTORISERT REVISOR KENNETH', 'SENLAND",995982226,2015-04-21
997946758,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2022-05-05
997893468,Revisor,"ØYVIND BJØRNSSON ANDA REVISJON OG', 'RÅDGIVNING",918734120,2022-08-02
997893468,Regnskapsfører,LU COMPANY ØKONOMI AS,922662118,2023-09-25
998277426,Regnskapsfører,VISTNES REGNSKAP AS,979296126,2023-12-05
998371848,Revisor,ERGA REVISJON AS,980024679,2023-11-29
998371848,Regnskapsfører,AIDER AS,922633452,2023-12-16
998251338,Revisor,TSREVISJON AS,813855372,2014-10-02
998251338,Regnskapsfører,BØHN REGNSKAP A/S,910909177,2023-07-21
998399319,Revisor,STAVANGER REVISJON AS,985182736,2022-06-22
998399319,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2023-09-13
998399319,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2023-09-13
999184855,Revisor,MALDE REVISJON & RÅDGIVNING ANS,989202502,2016-01-13
999184855,Regnskapsfører,REGNSKAPET AS,912074323,2024-02-12
999184855,Regnskapsfører,12I ØKONOMI AS,925413224,2024-02-12
999544398,Revisor,RSM NORGE AS,982316588,2018-07-04
999544398,Regnskapsfører,AIDER AS,922633452,2024-01-03
999544398,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2024-01-03
999165869,Revisor,AS REVISION,991096957,2023-10-30
999165869,Regnskapsfører,MR REGNSKAP AS,998127998,2017-01-31
999236022,Revisor,KPMG AS,935174627,2017-11-01
999236022,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-01-26
999530117,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
999530117,Regnskapsfører,REMA 1000 NORGE AS,982254604,2013-01-29
919415630,Revisor,ERNST & YOUNG AS,976389387,2022-08-09
919415630,Regnskapsfører,AIDER AS,922633452,2023-12-16
918324909,Revisor,DELOITTE AS,980211282,2017-01-06
918324909,Regnskapsfører,KNIF REGNSKAP AS,974476495,2017-01-06
991478442,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2008-08-14
