orgnr,role,personal_number
989887823,Styre,3965087
990629846,Daglig leder,5838395
990629846,Styre,1933105
990629846,Styre,5466978
990629846,Styre,2856396
986936483,Daglig leder,1727185
986936483,Styre,6378290
986936483,Styre,4748669
986936483,Styre,1824621
984638914,Daglig leder,2171117
984638914,Styre,1948198
984638914,Styre,7286317
992081392,Daglig leder,6077586
992081392,Styre,1406131
992081392,Styre,3171404
992081392,Styre,1516304
992081392,Styre,6796235
992081392,Styre,6879009
992081392,Styre,7917306
992081392,Styre,3066849
992081392,Styre,5757306
992081392,Styre,7048365
992081392,Styre,7335334
996467694,Daglig leder,5414227
996467694,Styre,3498672
984518536,Daglig leder,9863451
984518536,Styre,3912542
984518536,Styre,1213689
984518536,Styre,1749211
984518536,Styre,8898376
984518536,Styre,3765000
984518536,Styre,5328871
995555603,Forretningsfører,1442369
995555603,Styre,5548750
995555603,Styre,8670630
995555603,Styre,2101495
995555603,Styre,1442369
989386867,Daglig leder,9651318
989386867,Styre,5291443
989386867,Styre,9651318
989386867,Styre,1888678
989386867,Styre,3285398
995021366,Daglig leder,8493245
995021366,Styre,8493245
995021366,Styre,1223765
995021366,Styre,3604517
984117582,Daglig leder,9412755
984117582,Styre,8821660
984117582,Styre,9412755
984117582,Styre,6834807
995635887,Daglig leder,2739289
995635887,Styre,7943720
995635887,Styre,2739289
995635887,Styre,9776426
995635887,Styre,5165390
986298215,Daglig leder,1470689
986298215,Styre,1097623
986298215,Styre,7767742
986298215,Styre,1143464
986298215,Styre,5775260
986298215,Styre,6583686
986298215,Styre,9358255
986298215,Styre,1662002
986298215,Styre,5670574
986298215,Styre,8300423
986298215,Styre,8917784
986298215,Styre,3936040
986298215,Styre,6697609
986298215,Styre,2658521
986298215,Styre,3984389
986298215,Styre,8240750
986298215,Styre,8610942
986298215,Styre,2789284
986298215,Styre,2866538
986298215,Styre,8783880
984525354,Daglig leder,3033579
984525354,Styre,3888280
984525354,Styre,2812482
984525354,Styre,4036798
984525354,Styre,6348545
984525354,Styre,8020934
984525354,Styre,8023930
984525354,Styre,6211314
988832480,Daglig leder,3100033
988832480,Styre,9603403
988832480,Styre,8185154
988832480,Styre,8555080
988832480,Styre,6560536
988832480,Styre,5027107
988832480,Styre,9333857
988832480,Styre,8772338
989307991,Daglig leder,4196324
989307991,Styre,5241495
989307991,Styre,6818514
989307991,Styre,7193357
989307991,Styre,1898248
989307991,Styre,6898318
989307991,Styre,3081852
985277400,Daglig leder,5174728
985277400,Styre,5174728
985277400,Styre,3897853
985277400,Styre,2179308
985277400,Styre,9501417
985277400,Styre,1013917
984460279,Kontaktperson,9189499
984460279,Styre,9189499
989390961,Daglig leder,7190049
989390961,Styre,7190049
989390961,Styre,9866391
989390961,Styre,3058280
982734150,Daglig leder,7670303
982734150,Styre,2255042
982734150,Styre,1624467
982734150,Styre,2596214
982734150,Styre,7670303
982275709,Daglig leder,2250771
982275709,Styre,6477654
982275709,Styre,1229700
982275709,Styre,6196265
982275709,Styre,6435300
982275709,Styre,3470931
982275709,Styre,8554022
982275709,Styre,3223821
996888177,Daglig leder,9238731
996888177,Styre,6084605
996888177,Styre,7737640
996888177,Styre,6646625
996888177,Styre,8507190
996888177,Styre,6266707
996888177,Styre,1904723
983998313,Daglig leder,3708010
983998313,Kontaktperson,1725770
983991742,Styre,8914581
983991742,Styre,1184815
986382496,Daglig leder,4741151
986382496,Styre,8992894
986382496,Styre,6467795
986382496,Styre,5486000
986382496,Styre,9797697
986382496,Styre,9595933
986382496,Styre,8311787
986382496,Styre,9284617
986382496,Styre,1470689
986382496,Styre,6022813
986382496,Styre,4301243
988705632,Daglig leder,5409721
988705632,Styre,5409721
988705632,Styre,4771790
993603775,Kontaktperson,2995318
993603775,Styre,2995318
993603775,Styre,9883130
987003499,Daglig leder,3340442
987003499,Styre,1175384
987003499,Styre,3340442
987003499,Styre,4502760
987003499,Styre,9155679
987003499,Styre,8674627
984207565,Daglig leder,9472929
984207565,Styre,9472929
984207565,Styre,2149531
987806826,Daglig leder,3967675
987806826,Styre,9782088
987806826,Styre,3967675
985768625,Daglig leder,1654806
985768625,Styre,1654806
991825274,Daglig leder,7050337
991825274,Styre,8549534
991825274,Styre,7050337
996926524,Daglig leder,1349412
996926524,Styre,9175684
996926524,Styre,8920481
996926524,Styre,4887933
996926524,Styre,3456223
996926524,Styre,1349412
996926524,Styre,5583980
986482229,Daglig leder,4668078
986482229,Styre,9860708
986482229,Styre,4668078
992879874,Daglig leder,4668078
992879874,Styre,9860708
992879874,Styre,4668078
988626392,Daglig leder,2121127
988626392,Styre,8138151
988626392,Styre,6158574
988626392,Styre,1030672
988626392,Styre,4245681
988626392,Styre,9701355
996266591,Daglig leder,2121127
996266591,Styre,2121127
996266591,Styre,4139874
996266591,Styre,6931879
981542053,Daglig leder,3218361
981542053,Styre,3493318
981542053,Styre,2987929
981542053,Styre,4735656
981542053,Styre,4746886
991711775,Daglig leder,6790222
991711775,Styre,5682050
991711775,Styre,4697395
985175314,Innehaver,6145677
990623171,Daglig leder,3744374
990623171,Styre,3681650
990623171,Styre,8793761
990623171,Styre,4880474
985072612,Daglig leder,8702560
985072612,Styre,6960961
985072612,Styre,6077586
985072612,Styre,2796695
985072612,Styre,7248843
985072612,Styre,8387659
985072612,Styre,5963003
985072612,Styre,4260406
985072612,Styre,6943449
983923313,Daglig leder,7582236
983923313,Styre,4722518
983923313,Styre,2859596
983923313,Styre,7582236
990687846,Daglig leder,9942775
990687846,Styre,9942775
990687846,Styre,9889969
990687846,Styre,4947245
990687846,Styre,3141056
990687846,Styre,5773322
990687846,Styre,2500081
990687846,Styre,3998572
990687846,Styre,8749393
990687846,Styre,1065540
984515499,Daglig leder,1073653
984515499,Styre,1073653
984515499,Styre,2764647
996476200,Daglig leder,7977533
996476200,Styre,9543498
996476200,Styre,7977533
996476200,Styre,3742951
996476200,Styre,7692642
996476200,Styre,1264099
986388192,Daglig leder,3649928
986388192,Styre,9846967
986388192,Styre,9659215
986388192,Styre,4237647
986388192,Styre,9094745
986388192,Styre,8575609
986388192,Styre,7060818
986388192,Styre,5175668
992829516,Daglig leder,1919334
992829516,Styre,1919334
992829516,Styre,4444571
993272590,Daglig leder,6005355
993272590,Styre,3556681
993272590,Styre,8313600
993272590,Styre,2378647
993272590,Styre,9178270
993272590,Styre,8764784
993272590,Styre,8743121
993272590,Styre,9537458
994830236,Daglig leder,6550044
994830236,Styre,3222207
994830236,Styre,9234561
994830236,Styre,6550044
994830236,Styre,7276398
992627042,Daglig leder,8907001
992627042,Styre,8907001
992627042,Styre,2104124
992627042,Styre,1775141
992627042,Styre,1022582
994669249,Daglig leder,4809875
994669249,Styre,6384723
994669249,Styre,4809875
995429470,Innehaver,6065034
991603344,Daglig leder,7326373
991603344,Styre,5401128
991603344,Styre,9189699
991603344,Styre,7519012
991603344,Styre,6580454
991603344,Styre,7372261
991603344,Styre,3315825
991603344,Styre,3184717
986266712,Daglig leder,2199943
986266712,Styre,7326373
986266712,Styre,5922151
988328731,Daglig leder,6588146
988328731,Styre,9838674
988328731,Styre,4074984
988328731,Styre,4730425
989321277,Daglig leder,6588146
989321277,Styre,9838674
989321277,Styre,4074984
989321277,Styre,4730425
994314890,Daglig leder,9536344
994314890,Styre,9536344
994314890,Styre,5638901
982103916,Daglig leder,4029824
982103916,Styre,7989314
982103916,Styre,3877254
982103916,Styre,4029824
991374736,Daglig leder,4417961
991374736,Styre,1580528
991374736,Styre,1883736
991374736,Styre,4417961
990441545,Daglig leder,6739399
990441545,Styre,6739399
990441545,Styre,7349299
990441545,Styre,4659544
990441545,Styre,1848458
990441545,Styre,5793867
990441545,Styre,8401431
990441545,Styre,8953900
990441545,Styre,2919352
991877894,Daglig leder,2821457
991877894,Styre,3299342
991877894,Styre,2802848
991877894,Styre,3352489
991877894,Styre,2821457
992452501,Daglig leder,1861988
992452501,Styre,2372712
992452501,Styre,1861988
992452501,Styre,3637429
984111274,Daglig leder,8928736
984111274,Styre,8928736
984111274,Styre,7778769
991938028,Daglig leder,9073624
991938028,Styre,9073624
991938028,Styre,2248093
994836390,Kontaktperson,6126976
994836390,Styre,6126976
994836390,Styre,2928351
994836390,Styre,2979262
991811869,Styre,7697889
991811869,Styre,6973971
994908588,Daglig leder,6909158
994908588,Styre,4555823
994908588,Styre,6909158
990974799,Daglig leder,7525978
990974799,Styre,1397001
990974799,Styre,9431429
990974799,Styre,7525978
988578533,Daglig leder,4549678
988578533,Styre,9397524
988578533,Styre,4549678
988578533,Styre,4378499
988578533,Styre,8385711
988578533,Styre,7519928
984022581,Daglig leder,5830372
984022581,Styre,5830372
984022581,Styre,2759982
984022581,Styre,3713511
984022581,Styre,9942949
984022581,Styre,5905050
993044679,Daglig leder,2414354
993044679,Styre,2414354
987878037,Daglig leder,9592246
987878037,Styre,2892286
987878037,Styre,9828172
987878037,Styre,5267597
987878037,Styre,3948091
983858627,Daglig leder,5280697
983858627,Styre,5915753
983858627,Styre,2241345
983858627,Styre,2745335
985224323,Daglig leder,7684946
985224323,Styre,3474365
985224323,Styre,9036136
985224323,Styre,2680277
985224323,Styre,5613195
985224323,Styre,9956460
985224323,Styre,5803301
985224323,Styre,9022440
985224323,Styre,8451841
985224323,Styre,1793898
985224323,Styre,8261887
985224323,Styre,7074853
985224323,Styre,4405553
984517858,Daglig leder,2895458
984517858,Styre,1444116
984517858,Styre,1742264
984517858,Styre,6765134
984517858,Styre,3995813
984517858,Styre,9628489
994520466,Daglig leder,3996767
994520466,Styre,5421556
994520466,Styre,7852248
994520466,Styre,3996767
994520466,Styre,8493689
990171262,Daglig leder,6509624
990171262,Styre,6509624
990171262,Styre,4009662
982961580,Daglig leder,5914734
982961580,Styre,5914734
996611043,Kontaktperson,8309564
996611043,Styre,5611427
996611043,Styre,8309564
996611043,Styre,6161101
995140292,Daglig leder,8906313
995140292,Styre,3421189
995140292,Styre,5646197
995140292,Styre,8906313
995140292,Styre,6514133
988988170,Daglig leder,5946333
988988170,Styre,5946333
988988170,Styre,6696309
991000054,Kontaktperson,2935507
991000054,Styre,2935507
991000054,Styre,2457248
990637555,Kontaktperson,1641078
990637555,Styre,1641078
990637555,Styre,7387063
990637555,Styre,8417860
989572261,Daglig leder,8789870
989572261,Styre,7773467
989572261,Styre,5851966
986343148,Daglig leder,7098086
986343148,Styre,3631059
986343148,Styre,7098086
986343148,Styre,1974470
986343148,Styre,1941742
997432738,Daglig leder,2517791
997432738,Styre,4243253
997432738,Styre,3096861
997432738,Styre,2517791
997479114,Daglig leder,7408659
997479114,Styre,7408659
997385152,Daglig leder,7864496
997385152,Styre,9863289
997385152,Styre,3700691
997385152,Styre,2983388
997385152,Styre,4914568
997495365,Daglig leder,3413447
997495365,Styre,9223768
997425871,Daglig leder,1509619
997425871,Styre,2397456
997425871,Styre,2221485
997425871,Styre,5295418
997425871,Styre,1509619
997421558,Kontaktperson,2849130
997421558,Styre,2849130
997420721,Daglig leder,3481591
997420721,Styre,6693751
997420721,Styre,3481591
997420721,Styre,5382111
997420721,Styre,9743492
997420721,Styre,9692080
997379101,Daglig leder,3580751
997379101,Styre,1913355
997379101,Styre,5532330
997379101,Styre,8789432
997373006,Daglig leder,3996247
997373006,Styre,7932988
997373006,Styre,3996247
997373006,Styre,8241661
997998820,Daglig leder,8364630
997998820,Styre,8364630
997998820,Styre,2431821
999655114,Daglig leder,2606971
999655114,Styre,8622536
999655114,Styre,6776312
999655114,Styre,3328470
999655114,Styre,4129942
999655114,Styre,6253609
999655114,Styre,3176113
999647049,Daglig leder,3408214
999647049,Styre,7213415
999136109,Daglig leder,2518662
999136109,Styre,2518662
999136109,Styre,5137688
999136109,Styre,9350810
999326269,Daglig leder,7031222
999326269,Styre,8513381
999326269,Styre,3497553
999326269,Styre,7637078
999326269,Styre,1251015
999326269,Styre,3655484
999326269,Styre,5180573
999326269,Styre,4868247
998591074,Daglig leder,9789724
998591074,Styre,8789432
998591074,Styre,9789724
998591074,Styre,5748455
999659438,Daglig leder,1448471
999659438,Styre,1448471
999659438,Styre,9581585
999659438,Styre,3210735
999659438,Styre,3411830
998937396,Daglig leder,6980031
998937396,Styre,7900040
998937396,Styre,6980031
998937396,Styre,2039969
999608124,Daglig leder,5639907
999608124,Styre,2864912
999608124,Styre,7014130
998602181,Daglig leder,1750219
998602181,Styre,4468356
998602181,Styre,7839776
998602181,Styre,4529377
998602181,Styre,1420895
998602181,Styre,5274307
998602181,Styre,1333888
998602181,Styre,4958384
998807107,Daglig leder,1932965
998807107,Styre,4232572
998807107,Styre,1932965
998807107,Styre,2991029
998807107,Styre,4864022
998167914,Daglig leder,1497078
998167914,Styre,5328638
998138183,Daglig leder,5895483
998138183,Styre,9433994
997725913,Daglig leder,9987735
997725913,Styre,2891371
997725913,Styre,9987735
997725913,Styre,7558458
998902916,Daglig leder,3982084
998902916,Styre,1877892
998902916,Styre,2875400
998902916,Styre,9501223
998902916,Styre,3967028
998902916,Styre,9736518
998902916,Styre,4826952
998902916,Styre,2367976
998902916,Styre,5105942
998902916,Styre,7640576
999154824,Daglig leder,8938247
999154824,Styre,9014338
999154824,Styre,2979262
999154824,Styre,6879272
999327524,Daglig leder,5133766
999327524,Styre,8855575
999327524,Styre,9819006
934887093,Kontaktperson,2054761
934887093,Styre,2054761
997755154,Daglig leder,3721179
997755154,Styre,7027136
997755154,Styre,5634239
997755154,Styre,5888749
997755154,Styre,5647769
997755154,Styre,7785414
998166845,Daglig leder,6255898
998166845,Styre,2464243
998166845,Styre,6255898
999044298,Daglig leder,3780818
999044298,Styre,6663110
999044298,Styre,3780818
999021301,Daglig leder,7787400
999021301,Styre,7787400
999221394,Daglig leder,6587505
999221394,Styre,7998179
998543630,Daglig leder,5378763
998543630,Styre,9603805
998543630,Styre,5378763
998543630,Styre,7654891
998543630,Styre,7941920
997793889,Daglig leder,3913704
997793889,Styre,9479314
997793889,Styre,3913704
998182670,Daglig leder,6958202
998182670,Styre,6279396
998182670,Styre,2443954
998182670,Styre,4168100
998182670,Styre,2779147
998923840,Daglig leder,1220882
998923840,Styre,1220882
998923840,Styre,4506048
998200008,Daglig leder,8432349
998200008,Styre,8432349
998200008,Styre,1851693
999642381,Daglig leder,7305042
999642381,Styre,5968525
999642381,Styre,6980560
999642381,Styre,1824621
999642381,Styre,7474054
999642381,Styre,8738759
971038071,Daglig leder,2779147
971038071,Styre,4104592
971038071,Styre,5344211
971038071,Styre,6583490
971038071,Styre,6557913
971038071,Styre,6254760
971038071,Styre,6448162
999617395,Daglig leder,5835534
999617395,Styre,5835534
999617395,Styre,9069657
998923700,Daglig leder,8059363
998923700,Styre,8059363
998923700,Styre,1516304
998923700,Styre,2214180
998643015,Daglig leder,8911057
998643015,Styre,4091869
998643015,Styre,1799298
999136613,Daglig leder,3150987
999136613,Styre,2261507
999136613,Styre,3150987
999136613,Styre,4291357
997384091,Daglig leder,6811056
997384091,Styre,6811056
997384091,Styre,6018835
998709652,Daglig leder,8484805
998709652,Styre,7789830
997736931,Daglig leder,2748999
997736931,Styre,2748999
997736931,Styre,3491718
998714761,Daglig leder,7423420
998714761,Styre,7423420
998714761,Styre,4699912
998825962,Daglig leder,1139975
998825962,Styre,1139975
998825962,Styre,1782893
997504755,Daglig leder,4486117
997504755,Styre,7922299
997504755,Styre,2870786
997504755,Styre,8169904
997504755,Styre,7269122
997504755,Styre,4486117
998800862,Daglig leder,9554664
998800862,Styre,9554664
998800862,Styre,4632342
998800862,Styre,3286486
998800862,Styre,6199755
998800862,Styre,7405971
999615678,Daglig leder,2567584
999615678,Styre,6275758
999615678,Styre,7674359
999615678,Styre,6260795
999615678,Styre,8358829
999615678,Styre,2329551
999615678,Styre,3329369
997800427,Daglig leder,2978306
997800427,Styre,2978306
997800427,Styre,7440578
997946758,Daglig leder,6477936
997946758,Styre,1430941
997946758,Styre,6477936
997893468,Daglig leder,2892344
997893468,Styre,2892344
998277426,Daglig leder,8049707
998277426,Styre,8049707
998371848,Daglig leder,5483951
998371848,Styre,3811903
998371848,Styre,5483951
998251338,Daglig leder,3681880
998251338,Styre,3681880
998251338,Styre,7373244
998399319,Daglig leder,6344941
998399319,Styre,3381013
998399319,Styre,5040578
998399319,Styre,6344941
999184855,Daglig leder,3005078
999184855,Styre,3005078
999544398,Daglig leder,6960677
999544398,Styre,6960677
999544398,Styre,9204112
999165869,Daglig leder,3032068
999165869,Styre,2537627
999165869,Styre,5311827
999165869,Styre,3595213
999236022,Daglig leder,9429877
999236022,Styre,8102766
999236022,Styre,9926149
999236022,Styre,9429877
999236022,Styre,2528251
999236022,Styre,8763333
